id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130
Gene 131,8.817054,8.689708,8.336344,8.401863,8.602601,9.363645,8.76452,8.936533,7.197097,8.400034,8.772882,9.371428,7.603631,8.694227,8.352038,9.288111,8.107104,8.836334,7.569752,8.854028,8.207482,8.367967,9.269332,7.550933,9.104023,9.028264,9.026182,9.089379,8.476702,9.366373,8.118368,9.404598,9.12266,8.869892,8.183704,8.460126,8.905147,8.746238,7.696065,8.72706,9.210607,8.584945,8.837234,8.447995,8.618039,8.760304,9.009006,9.110905,7.150648,8.626059,8.634002,7.26309,9.752016,9.518916,8.98515,9.396448,9.099947,9.186348,8.781556,9.09768,8.71466,8.7328,8.544344,8.584436,9.5212,8.92806,8.701067,8.926565,8.402145,6.659036,8.361465,8.441851,8.786337,9.288145,8.188162,8.625823,10.20455,8.368998,8.909578,8.739033,10.120144,8.871591,8.387685,9.247341,9.126736,8.259323,8.657444,8.831541,8.877529,8.868043,8.222807,8.737835,7.896086,8.99133,8.368118,7.741056,8.734563,8.798944,8.055786,8.651224,9.562718,10.082046,9.069338,8.783548,7.697006,7.948497,7.846409,7.353797,8.284015,8.431953,9.168712,9.037953,9.057942,8.360628,9.363142,9.072385,6.659036,8.189162,8.977693,8.767799,8.858101,6.659036,8.743791,8.533094,7.995658,8.406864,8.858975,9.118021,8.833503,8.970458
Gene 132,7.41828,9.228897,8.471472,7.926957,8.096227,7.348963,6.659036,7.128751,7.197097,6.659036,8.604998,8.346827,9.370066,7.573878,6.659036,8.383695,6.659036,7.66378,8.123682,7.675201,7.948141,8.093004,7.307378,7.172838,8.533685,7.263896,7.788874,7.727744,7.24882,7.815526,8.118368,8.73616,7.37725,7.952877,7.001787,7.786013,8.905147,8.919294,9.039762,8.304621,8.948923,8.783269,9.575142,7.521826,7.225922,7.818713,8.801487,7.192225,7.808324,6.659036,8.401022,8.506996,9.193459,8.095811,8.378883,8.711902,9.824742,8.607255,8.079798,7.573037,8.887015,8.937556,6.659036,7.30029,8.224489,9.188847,8.135084,7.369059,8.402145,9.455892,8.087105,7.960379,7.929256,6.659036,8.406482,8.116042,9.028187,8.798926,8.333734,7.062638,9.029757,7.80416,8.387685,9.409684,9.990056,7.517268,6.659036,7.7763,7.265014,6.659036,9.135313,8.541533,7.518446,8.252642,6.659036,6.659036,6.659036,8.093955,7.721654,9.685509,7.676021,8.356992,8.204094,7.630007,7.093184,8.618337,7.1708,7.353797,8.074525,8.431953,8.908766,8.474971,8.523105,7.195606,7.169339,7.947315,8.546251,6.659036,9.158169,8.497763,7.583481,7.831852,9.071196,9.055468,6.659036,8.914126,8.657412,8.130403,8.196662,8.970458
Gene 133,11.057214,11.44245,12.347245,11.352645,11.92861,12.175167,12.221214,11.29478,11.326306,11.803044,11.778386,11.296097,11.65794,11.845477,11.95962,11.611614,11.409983,11.159942,11.006668,11.33377,11.38731,11.357312,11.535223,11.143842,11.449351,11.174729,11.483389,11.179526,11.164666,11.228234,10.508555,11.533485,11.796237,12.013928,11.823435,11.086828,10.99924,11.195281,11.965488,11.10233,11.375268,10.857414,11.397185,11.188912,11.413463,11.03374,11.41151,11.457474,12.023449,11.868737,10.963519,12.017945,11.798135,11.511207,11.056335,11.01839,11.698827,11.591796,11.65279,11.656745,11.189396,10.905069,11.034654,10.856761,11.709501,11.295649,10.858559,11.666036,10.682214,11.325332,11.250504,11.483746,11.002239,11.444613,11.410393,11.597861,11.57382,11.694718,11.687384,12.126839,11.163299,11.131777,10.875313,11.055173,11.380246,11.392589,11.715871,11.0959,11.696533,11.321793,11.551026,11.115815,11.751358,11.625762,11.616544,11.567943,11.613535,11.119249,11.133472,10.702351,11.296298,11.065007,11.355923,11.751813,11.622309,11.537069,11.389542,11.5989,11.725826,11.634472,11.157073,10.743572,11.630063,11.347136,11.337798,11.24867,11.777563,12.082481,10.903089,11.164923,11.658107,12.10706,11.087504,11.655479,11.174219,11.133259,11.076511,11.057676,11.134898,11.201042
Gene 134,10.482729,10.257095,11.07944,10.660855,10.35453,11.067452,11.970002,10.119219,10.6919,11.072026,10.591166,10.755535,11.074677,11.511481,11.360188,10.708569,10.950386,10.755416,11.314354,10.546973,11.098256,10.91857,10.636454,11.419057,10.500568,11.000363,10.938455,11.034491,11.257815,11.111596,11.192864,10.699431,10.240079,9.938626,11.823435,11.684662,10.750381,10.573601,11.373167,11.299911,10.750481,10.942841,10.312673,10.298235,10.854981,11.341692,11.482832,10.898203,11.537811,11.281997,10.189142,10.998125,10.943626,10.587524,10.485898,10.424271,10.199017,10.349723,9.837096,10.882865,10.938794,11.130543,11.531388,11.022835,11.227832,11.087469,10.312333,10.056489,10.457249,10.133305,10.276384,10.626741,11.067642,10.528355,11.192711,9.941016,9.028187,11.27212,10.544765,10.863141,11.109256,10.96505,10.36321,9.688089,11.108294,10.625343,11.049332,10.531119,11.391223,11.261587,10.402079,10.563333,11.038556,11.371926,11.325646,10.562313,10.706844,9.726428,9.672796,10.702351,10.31459,10.513676,10.460978,10.96085,11.888457,10.41583,10.831499,11.03725,11.264591,10.007591,10.0999,10.234808,9.705335,10.426112,11.337798,11.24867,10.582263,10.191779,9.714331,11.361314,9.978009,10.350333,10.852085,10.202839,11.074607,10.167149,11.554184,10.199691,10.293511,10.894514
Gene 135,12.488566,12.865141,12.023523,12.376914,12.251575,12.843803,11.881613,12.424076,12.37313,12.54598,12.621083,12.653652,12.368271,12.278961,12.128573,12.784017,12.621573,12.848297,12.18276,12.597547,12.385502,12.457652,12.552365,12.109581,12.491122,12.123405,11.967233,12.529097,12.023066,12.423728,12.123787,12.433572,12.759256,12.921823,11.917088,11.849658,12.841755,12.642644,12.15443,12.301771,12.411851,12.589111,12.432496,12.765563,12.446368,12.80561,12.126988,11.729342,12.203313,11.700844,12.339538,11.772004,12.442934,12.499343,12.707319,12.569334,12.363523,12.413535,12.283169,12.306018,12.972995,12.790841,12.93216,12.795616,12.325114,12.247108,12.674025,12.657858,13.036485,12.725913,12.687004,12.40021,12.895912,12.534303,12.822204,12.770732,12.825516,11.958719,12.428086,12.237355,12.789312,12.888678,12.407594,12.721256,12.636392,12.602833,12.317384,12.56498,12.540211,12.196013,12.42481,12.479144,12.105792,12.404076,12.29696,12.557303,12.575488,12.496623,12.220857,12.158333,12.758399,12.637334,12.342546,12.259777,12.142319,12.475826,12.350283,12.566949,12.367115,12.574055,12.261319,12.673128,12.215299,12.792467,12.50298,12.686286,12.561959,12.238733,12.689253,12.74031,12.259735,12.565016,12.722077,12.620411,12.515908,12.10045,12.600274,12.488797,12.848368,12.200776
Gene 136,9.766495,10.414578,10.969589,10.894529,10.289698,10.741673,11.038971,10.014625,9.532508,10.454455,9.915799,9.79246,10.553342,10.918304,10.034744,10.492491,10.271949,10.131406,10.244019,9.935839,9.419269,9.991911,9.725255,10.577197,9.59785,10.620961,9.572812,10.305759,10.06447,10.457438,9.431491,10.235489,10.584386,9.826538,10.33706,10.100828,10.06891,9.666135,10.634263,10.442752,10.575694,10.51092,10.128133,10.20025,10.30885,10.351663,10.532894,10.716431,10.334222,10.683659,10.515372,10.234302,10.238837,9.131999,9.637606,10.128628,10.742031,10.239112,10.082367,10.082197,10.577837,10.804043,10.160999,10.393806,11.023401,10.641106,9.764653,9.9667,10.830547,8.649854,10.403221,10.151155,10.577407,9.991926,10.335776,10.909663,10.620872,10.24152,9.801523,10.45732,10.323794,10.232515,10.310994,9.064387,10.43393,10.030172,10.46442,10.285989,10.524189,9.70293,10.53617,10.663398,11.00043,10.800528,10.960887,10.125473,9.834953,9.821089,10.945085,9.882383,10.353097,10.43699,9.775426,10.648442,11.114642,10.309219,10.6502,9.835778,10.414592,10.471964,9.487546,10.333007,10.487022,10.045972,10.086646,9.517162,10.299612,10.28298,10.199617,10.492214,10.372944,10.483983,10.406185,10.552517,9.850676,10.068062,10.710164,10.04518,9.767883,10.170601
Gene 137,11.355792,11.680369,11.575802,11.501687,10.923417,11.025179,10.535367,11.154143,11.134439,11.072026,10.9477,11.477425,11.194564,11.163109,10.551076,11.584513,11.263921,11.668214,10.841695,11.497405,11.463825,11.562658,10.918738,11.197945,11.111399,11.622889,11.105026,11.372938,11.505837,11.701582,11.192864,11.365748,11.295389,11.023559,11.602353,11.910697,11.943516,11.47035,10.871082,11.500666,11.728577,11.460076,11.283971,11.163123,10.892381,11.387184,11.336478,11.547318,11.517763,10.54857,11.552673,10.84168,10.838505,11.263762,11.464054,11.564652,11.444537,11.569111,11.311676,11.441859,11.559403,11.905955,11.46346,11.171749,11.603309,11.150076,11.988189,11.074967,11.928104,10.983672,11.348297,11.117965,12.016807,11.410296,11.037835,11.152577,11.174637,10.975859,10.89579,10.960826,11.163299,10.965006,11.27989,10.953519,11.806353,11.760241,10.930042,11.768455,11.303611,11.028559,11.193278,11.804519,10.322561,11.399389,11.357521,10.980209,11.180656,10.919958,10.862197,11.546201,11.582453,11.609794,11.155964,10.88885,10.72943,11.606247,11.435093,11.345236,11.513563,11.167273,10.894817,11.48225,11.469652,11.600812,11.45262,11.277194,11.749264,11.657457,11.178686,11.704657,10.51396,11.139736,11.721689,10.83376,11.039813,11.385435,11.229815,10.886195,11.705028,11.553246
Gene 138,7.41828,8.170793,8.708819,9.487252,8.371518,8.682648,8.596947,8.207068,8.865727,9.262104,8.92325,8.948237,8.575109,8.842189,9.762228,8.107284,7.557602,7.986655,9.204975,8.683216,8.617889,7.307314,8.972734,9.549893,8.533685,9.409458,9.784062,8.06303,8.253624,9.223799,7.321943,7.853035,8.943213,7.952877,11.456942,8.7147,8.536506,7.283407,9.039762,9.053411,8.437817,7.300538,8.251093,7.15399,8.786423,9.124994,8.559021,10.211289,10.465614,11.194201,8.634002,9.407454,7.411596,9.518916,8.809928,8.711902,8.129931,7.939689,8.402412,8.528035,8.684293,8.7328,8.992882,8.584436,8.224489,9.064338,7.883318,9.264681,7.779242,8.136596,8.591893,8.221108,8.186429,7.380019,7.93081,8.393333,6.659036,9.027653,8.018608,11.007295,8.075226,8.434425,8.170675,8.60954,9.126736,8.440792,8.657444,8.014692,8.285728,9.401944,8.510372,8.044344,10.79304,9.757928,9.269367,9.705263,8.041699,8.369014,9.346901,7.790862,7.676021,8.356992,7.9451,8.783548,9.135277,7.948497,8.30472,9.073256,7.161749,7.952092,8.591458,8.637606,7.873263,8.547776,8.927812,7.947315,8.255686,8.189162,7.879093,8.165269,8.709656,8.707371,8.319579,8.037199,9.264366,7.931128,8.657412,7.784619,8.481787,7.652479
Gene 139,10.092132,10.811133,10.903791,10.528122,11.006457,11.193126,10.789729,10.919092,9.789489,10.239341,10.346911,9.987733,10.333548,11.121681,11.230685,10.461783,10.644244,10.430481,10.582338,11.126746,10.001567,10.414266,11.001804,10.744463,10.708512,10.635737,10.428597,10.379266,10.372787,10.416525,10.921176,10.641837,10.810397,10.543878,10.481584,10.480434,11.06241,11.236211,11.1673,10.550149,10.921647,11.011994,11.103002,11.193811,11.022523,10.818154,11.038079,10.716431,11.091586,9.574865,10.701339,11.015625,10.629853,10.09103,10.761331,10.837208,10.464271,11.181512,11.272672,10.539804,10.238706,11.237175,10.736804,10.377459,10.143234,10.422459,10.667416,10.71921,10.722879,10.208537,10.877505,10.687391,11.083698,10.345973,10.846315,10.887491,10.718825,10.602611,10.788242,10.595378,11.475108,10.942023,10.828212,10.912064,9.535652,10.38832,10.622341,10.658794,10.524189,10.312559,11.027329,10.820957,11.164582,11.146227,10.350014,10.507432,11.022117,10.729898,10.742827,10.603611,11.01612,10.70185,10.21537,10.629259,10.64908,10.41932,11.081136,9.231665,10.664851,11.028519,10.946581,10.073626,11.220994,10.65546,10.783165,10.962872,10.645048,10.972937,9.98763,10.586996,10.833852,10.654297,10.444397,10.961451,11.051493,10.695302,10.066004,10.638539,10.521248,10.79756
Gene 140,10.16861,10.697275,10.352094,10.617954,10.835303,10.936726,10.488245,10.216741,9.77745,11.503096,10.760576,10.49998,10.909288,10.539048,11.118003,10.657468,10.745473,11.127511,11.126281,10.776778,10.651704,11.001595,10.349976,11.02914,10.783965,11.10749,10.981935,11.179526,10.842578,10.391462,10.774365,10.808148,10.160131,10.680862,10.904496,10.152348,10.960632,10.977632,10.976336,10.992368,10.621416,10.453857,10.060973,10.344863,10.607605,11.117106,10.532894,11.31122,11.015793,10.475965,11.304954,10.569721,9.966774,10.415963,10.975589,9.858813,10.815546,10.452454,10.367923,10.739416,10.250514,10.999527,10.76051,10.812074,10.817168,11.23917,10.926873,10.502258,10.457249,11.220186,10.909685,10.983815,10.898215,10.9185,11.221786,9.655699,9.710608,10.097763,10.604646,10.702967,11.053109,10.232515,10.311048,10.212901,10.526422,10.958774,10.394038,10.871626,11.040069,10.460332,9.800636,10.510599,10.836972,10.529074,11.589956,10.809188,10.559333,10.584774,10.162743,10.477166,10.660302,10.437068,10.509746,10.813066,10.636015,9.518792,10.14691,10.700401,9.882073,10.369121,10.894817,10.974209,11.037718,10.518566,10.196174,10.735084,10.375633,10.043162,10.903089,11.043035,10.468484,9.089535,10.285137,11.362626,10.539753,10.667537,10.904912,10.742726,10.466901,10.968479
Gene 141,13.846427,13.582084,13.843552,13.890383,13.781526,13.745476,13.741147,13.710124,13.602123,14.121001,13.78179,13.577518,13.563728,13.311576,13.336985,13.623605,13.753708,13.690804,13.525909,13.561279,13.770773,13.703926,13.710286,13.748482,13.807904,13.84163,13.444684,13.492534,13.574197,13.619374,13.593554,13.487969,13.703039,13.626307,13.547282,13.563463,13.631987,13.80123,13.693696,13.48293,13.706635,13.562434,13.582561,13.657631,13.861864,13.650976,13.596593,13.703673,13.26831,13.706664,13.85268,13.62804,13.542867,13.894189,13.498917,13.603808,13.541041,13.562138,13.637738,13.580994,13.436466,13.390797,13.914346,13.960181,13.856764,13.659193,13.364968,13.823197,13.510079,13.862153,13.731331,13.834471,13.473416,13.7789,13.759928,13.715046,13.224988,13.640865,13.508592,13.507956,13.518845,13.495584,13.662183,13.485012,13.425265,13.697481,13.63421,13.681642,13.572508,14.021667,13.820466,13.687158,13.487418,14.077047,13.995043,13.496668,13.845638,13.66137,13.930585,13.664378,14.035418,13.922257,13.759059,13.745462,13.607849,13.576498,13.614033,13.73841,13.874073,13.682417,13.677413,13.614428,13.707319,13.867215,13.803312,14.126385,13.788411,13.653427,13.717832,13.519827,13.766907,13.498661,13.428116,13.59629,13.754725,13.581291,13.554129,13.875656,13.906814,13.54082
Gene 142,10.508884,10.28981,9.996356,10.017789,10.241352,10.029582,9.054487,9.575789,9.351768,10.241788,9.506351,10.270839,10.043368,10.03612,9.410636,10.169081,10.113388,9.885965,9.498965,10.442646,10.093894,10.34021,10.390349,9.630794,9.966557,9.617099,10.011652,9.710973,9.600505,10.252204,10.291441,10.397519,10.397035,9.864044,10.155466,9.560487,10.005385,9.585704,9.134499,10.062216,10.268399,10.416415,10.326465,9.678362,10.607605,9.658308,10.183982,10.717554,9.977992,9.707623,10.202333,9.11517,9.88033,9.729021,10.654477,10.301142,8.854726,9.930538,10.147417,10.196476,10.126962,10.338698,9.777577,10.134657,9.737387,10.067958,10.344508,10.658105,10.204306,10.413219,10.31837,10.023964,10.484623,9.303784,10.824341,10.39324,11.140804,10.290249,9.697017,9.680827,10.42194,10.499757,10.168812,9.863236,9.957468,9.679189,10.163118,9.86821,9.573052,9.035026,10.231324,10.065106,9.463425,8.668756,9.156774,9.801749,10.425884,10.317473,9.743384,10.956115,10.331715,10.50792,10.020004,9.781164,8.854807,10.146648,8.498087,9.073256,10.421345,10.284501,10.077903,9.769566,10.298002,9.630596,10.26883,10.068479,10.379036,9.322477,10.300744,10.110529,9.547993,10.173634,10.582375,9.740331,10.512604,10.231831,9.829406,10.47764,10.248031,10.139558
Gene 143,6.659036,9.371569,7.832915,7.214245,8.616626,9.722265,8.596947,9.645819,7.590494,9.486677,7.220231,9.103507,9.050249,9.845423,8.93628,9.015567,9.296314,9.465305,9.15206,9.34309,9.576684,6.659036,9.819814,7.705943,9.104023,9.881422,8.414643,9.777209,7.24882,6.659036,8.669011,7.376185,7.37725,8.623841,7.71054,8.965499,9.650569,7.916125,8.532596,7.274628,9.493911,9.975071,9.382515,6.659036,8.960058,9.840599,9.750135,8.491733,7.150648,10.438245,6.659036,6.659036,8.561733,8.537267,9.628233,7.835179,9.155138,9.407059,9.391819,8.128155,8.85392,9.364394,9.039537,8.923493,9.474412,9.303459,7.972902,9.379083,8.635197,8.409567,8.591893,9.436893,6.659036,7.968668,8.993687,9.243842,6.659036,9.090968,9.246758,9.665841,9.692608,8.844562,8.970053,9.504029,7.740159,9.175772,9.716062,9.590024,8.811814,9.021148,8.050276,8.910597,9.885143,8.896506,8.718089,8.235912,9.746775,7.902387,7.904678,8.372847,9.238578,9.743333,8.411119,8.269632,9.598476,10.515102,9.472488,8.895282,9.131141,8.345743,9.017502,8.992135,7.873263,9.119829,8.794831,9.858835,10.134382,9.817706,9.704258,8.726708,8.745328,8.541304,9.954116,8.463897,9.446477,9.394658,6.659036,9.300431,9.655111,9.233053
Gene 144,12.217656,12.349363,11.741721,12.038005,12.1775,12.053685,11.485392,11.848083,12.292138,11.589348,12.173036,12.262648,11.739074,12.049217,12.045452,12.443754,12.101757,12.329958,12.410669,12.005338,11.913483,12.121642,11.953451,11.850866,11.908469,12.384509,12.227369,12.067314,11.623338,12.46786,12.185006,12.237748,12.532842,12.850176,11.937587,11.899128,12.393281,12.169502,12.105568,12.074265,12.038149,12.486266,11.928491,11.873455,12.273117,11.96951,12.070783,11.894432,11.928889,11.87451,12.090949,11.734607,12.36288,12.452835,12.303906,12.124192,12.028809,12.742088,12.21769,12.670556,12.341655,12.568347,11.882139,11.624218,11.748038,11.600224,11.968909,11.888336,12.452194,12.073331,12.048797,12.074575,12.273702,12.281299,12.267473,12.097554,12.917677,11.843979,12.35792,12.004448,12.479919,12.651693,12.271881,12.5448,12.809479,12.589195,11.489338,12.077313,11.917353,11.805182,12.453909,12.204651,12.054374,12.06691,11.49602,11.86099,11.896168,12.245661,11.553763,12.31656,12.279518,12.511997,12.332401,11.6173,11.924184,12.31884,12.202039,12.106245,12.364351,12.255704,12.410685,11.72854,12.001375,11.979293,11.931953,11.940951,11.733893,11.969411,12.360431,12.276928,12.042649,12.154229,12.539813,11.206964,11.52932,12.364787,12.084031,12.318822,11.925332,12.258543
Gene 145,9.383855,9.730504,8.477265,8.908496,9.273461,8.446805,8.596947,9.418733,7.197097,8.833441,9.847009,9.243678,8.575109,7.878154,8.703991,9.416603,9.562381,10.059927,8.969348,9.687206,8.617889,9.138951,9.397513,7.550933,9.253154,9.798581,8.414643,9.229254,9.130272,8.685079,9.004684,9.887253,8.741753,10.396755,7.886075,8.575028,8.309544,9.565631,8.587056,8.899444,9.210607,10.053987,8.989473,9.575209,7.951666,9.325259,7.901514,9.427245,8.745859,7.106563,8.834538,8.281932,9.863388,8.976151,10.251334,9.858813,9.336704,9.30092,9.889599,10.082197,10.389765,9.419832,9.334543,9.89097,9.271903,10.067634,9.681834,9.657976,10.115464,9.688326,9.844424,8.80222,9.498145,9.568525,10.105567,9.299689,10.801897,9.314438,9.477516,7.855562,11.02133,10.372349,9.270136,10.596896,11.06374,8.601964,9.073881,9.661938,8.018574,6.659036,9.800636,9.331293,9.001443,8.83904,9.128676,8.078843,8.045844,9.524045,7.721654,9.97504,9.010169,11.065007,9.201801,8.934232,8.121382,9.204071,8.80307,8.172955,8.669613,10.138429,10.082771,8.916443,8.969519,8.391665,8.090604,9.325623,8.994978,8.914905,9.849165,9.364355,9.460018,9.268343,10.285137,10.202839,8.847979,9.762125,9.035799,10.276096,9.54161,8.649189
Gene 146,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,7.24882,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,7.987351,7.15399,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,7.772461,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,7.224185,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036
Gene 147,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,7.617942,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,7.15612,6.659036,6.659036,6.659036,6.659036,7.324646,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,7.399668,6.659036,6.659036,6.659036,6.659036,7.30029,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,7.684282,6.659036,6.659036,6.659036,6.659036,7.753113,6.659036,6.659036,6.659036,6.659036,7.333207,6.659036,7.464854,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,7.361478,6.659036,6.659036,6.659036,6.659036,7.336296,6.659036,6.659036,6.659036
Gene 148,12.030119,11.312374,11.489086,11.549456,11.96654,11.338719,10.884346,11.925619,11.826362,11.358833,11.997987,11.954711,11.961314,11.3565,11.71038,11.772996,11.695324,11.775797,11.227907,11.373167,11.330982,11.026987,10.912442,10.932272,11.67377,11.573962,11.13719,11.77831,11.875341,11.414749,11.879838,11.80503,12.010088,11.984588,11.074691,11.060127,11.641811,11.631048,11.17517,11.472299,11.920249,11.293367,11.711374,11.924636,11.206924,11.119103,10.315457,10.351007,10.759279,10.816761,11.303501,10.968278,11.656097,11.592065,11.635216,11.568618,12.190803,11.997243,11.389831,11.863798,11.983473,11.807711,11.229377,11.841773,11.578542,11.565479,11.723654,11.474486,11.608145,11.794678,11.915392,11.796937,11.498904,12.015644,11.677208,11.710095,12.028678,11.828976,11.621706,11.369653,12.108086,12.131883,11.707266,12.110628,12.291586,11.130377,11.41204,11.801882,11.132024,11.264474,11.582863,12.134796,11.021105,11.382186,11.259702,11.332139,11.562997,11.935939,11.428348,12.181066,11.99372,12.152932,11.802788,11.505274,11.71759,11.583852,11.266803,11.198448,11.329276,11.865434,12.088553,11.538397,11.360242,11.123809,11.349392,11.533577,11.636609,11.315484,11.474588,11.785228,11.650268,12.026207,11.375538,11.455448,11.701641,11.643147,11.751001,11.649384,11.833345,11.732448
Gene 149,12.093623,12.382703,11.276879,11.760268,11.722999,11.400743,11.461192,11.84531,11.892217,11.201186,11.892187,11.760201,10.912509,10.581786,11.4089,12.285633,11.683344,11.916188,11.749504,12.199328,11.834224,11.616333,11.535223,11.224254,11.957903,11.497183,11.807234,11.072139,11.196389,11.728237,11.601398,11.13475,11.796237,11.635757,11.31069,11.80211,11.882864,11.815209,11.293935,11.389402,12.189585,11.905324,11.798645,11.869968,11.927437,11.924026,11.737351,11.148449,11.177872,10.512724,12.187707,11.139253,11.26088,11.594052,11.464054,12.073725,12.011957,11.236273,11.442621,11.132974,11.498783,11.891394,11.553339,12.491127,11.82553,11.916224,12.624354,11.697833,12.114274,12.535141,12.287559,11.556443,12.550504,11.953656,11.643137,11.153285,11.760474,10.891205,11.617236,10.863141,11.690571,12.016042,11.993903,11.744316,11.651655,11.51911,11.073492,11.649669,10.574965,11.540256,12.318917,12.10054,10.858446,11.130827,10.14612,11.30533,11.801404,11.946235,11.097704,11.710699,11.516058,11.922327,11.666683,11.385879,11.099697,12.086069,11.701436,10.948758,11.53451,12.444343,11.658427,12.2707,11.905619,11.887549,11.384829,11.604671,11.885515,10.972362,12.553867,11.913842,11.486225,11.179709,12.262178,11.104752,11.463922,11.686399,11.495343,12.006764,11.923155,11.931651
Gene 150,13.632515,13.625458,12.89607,13.414175,13.481181,13.129699,13.434363,13.086118,13.564496,13.188293,13.022013,13.557508,13.386242,13.121877,13.491982,14.081701,13.86345,13.532614,13.723797,13.645126,13.365984,13.794025,13.8058,13.55476,13.330134,13.410852,14.237481,13.520038,13.592195,14.020771,13.810319,13.635428,13.289294,13.438886,13.313816,13.708064,13.965088,13.402411,13.265375,13.637047,13.602188,13.715931,13.539938,12.841395,13.385979,13.608392,13.938537,13.72774,13.474791,13.327851,13.558938,13.40852,13.140213,13.421257,13.432402,13.603808,13.49703,13.197634,13.217551,13.88358,14.030477,14.088695,13.233457,13.696928,13.3442,13.777939,13.538148,12.989571,13.502726,13.772023,13.289413,13.393067,13.776978,13.286848,13.546687,13.064658,13.056965,13.379999,13.17998,13.08359,13.559717,13.236598,13.192618,13.438737,13.637145,13.745727,13.246899,13.502226,13.414084,13.039399,13.600846,13.756738,13.650172,13.536057,13.205672,13.402051,13.150053,13.291957,12.949957,13.509166,13.297327,13.151342,13.169261,13.287462,13.04899,13.399428,13.400803,13.238702,12.946692,13.196064,13.401922,13.172075,13.359098,13.154137,13.104347,13.377824,13.695062,13.046178,13.899733,13.646608,13.005406,12.981583,13.347272,13.657723,13.031873,13.262333,13.432994,13.672897,13.494937,14.208204
